s,x,y,yaw,curvature,v_ref,width_left,width_right
84.000000,-5.600190,0.204900,6.161878,0.088141,5.000000,0.817739,0.817739
84.100000,-5.500811,0.193790,6.172699,0.089803,5.000000,0.808263,0.808263
84.200000,-5.401313,0.183794,6.182801,0.089442,5.000000,0.799611,0.799611
84.300000,-5.301744,0.174528,6.191992,0.087482,5.000000,0.795191,0.795191
84.400000,-5.202129,0.165758,6.200269,0.084428,5.000000,0.791010,0.791010
84.500000,-5.102452,0.157737,6.207845,0.081047,5.000000,0.786949,0.786949
84.600000,-5.002718,0.150453,6.215186,0.078124,5.000000,0.785444,0.785444
84.700000,-4.902939,0.143814,6.222584,0.075798,5.000000,0.784477,0.784477
84.800000,-4.803118,0.137843,6.229932,0.073706,5.000000,0.783563,0.783563
84.900000,-4.703248,0.132742,6.237183,0.071798,5.000000,0.782801,0.782801
85.000000,-4.603339,0.128491,6.244440,0.070065,5.000000,0.782911,0.782911
85.100000,-4.503399,0.125046,6.251741,0.068316,5.000000,0.783765,0.783765
85.200000,-4.403434,0.122397,6.259062,0.066032,5.000000,0.784238,0.784238
85.300000,-4.303453,0.120429,6.266327,0.062525,5.000000,0.783773,0.783773
85.400000,-4.203463,0.119036,6.273448,0.057324,5.000000,0.782837,0.782837
85.500000,-4.103466,0.118286,6.280280,0.050309,5.000000,0.781946,0.781946
85.600000,-4.003466,0.118084,6.286488,0.041463,5.000000,0.781556,0.781556
85.700000,-3.903467,0.118314,6.291702,0.030936,5.000000,0.781544,0.781544
85.800000,-3.803470,0.119089,6.295581,0.019166,5.000000,0.781545,0.781545
85.900000,-3.703480,0.120495,6.297799,0.006882,5.000000,0.781561,0.781561
86.000000,-3.603497,0.122317,6.298056,-0.005120,5.000000,0.781587,0.781587
86.100000,-3.503519,0.124419,6.296300,-0.016194,5.000000,0.781616,0.781616
86.200000,-3.403538,0.126387,6.292667,-0.025791,5.000000,0.781434,0.781434
86.300000,-3.303548,0.127716,6.287431,-0.033485,5.000000,0.780924,0.780924
86.400000,-3.203550,0.128083,6.281036,-0.038991,5.000000,0.780234,0.780234
86.500000,-3.103553,0.127416,6.274291,-0.042740,5.000000,0.778479,0.778479
86.600000,-3.003567,0.125798,6.268414,-0.046742,5.000000,0.772892,0.772892
86.700000,-2.903600,0.123237,6.264155,-0.053121,5.000000,0.763192,0.763192
86.800000,-2.803656,0.119902,6.261241,-0.062714,5.000000,0.753528,0.753528
86.900000,-2.703725,0.116196,6.258706,-0.075474,5.000000,0.748466,0.748466
87.000000,-2.603792,0.112541,6.255235,-0.090840,5.000000,0.744022,0.744022
87.100000,-2.503858,0.108901,6.249485,-0.107750,5.000000,0.739447,0.739447
87.200000,-2.403922,0.105316,6.240457,-0.125362,5.000000,0.731549,0.731549
87.300000,-2.303983,0.101831,6.227440,-0.142540,5.000000,0.723824,0.723824
87.400000,-2.204043,0.098370,6.210204,-0.157817,5.000000,0.716912,0.716912
87.500000,-2.104159,0.093796,6.189243,-0.169954,5.000000,0.708868,0.708868
87.600000,-2.004549,0.085333,6.165532,-0.177940,5.000000,0.699850,0.699850
87.700000,-1.905486,0.071824,6.140084,-0.180450,5.000000,0.691771,0.691771
87.800000,-1.807039,0.054329,6.114153,-0.176135,5.000000,0.685908,0.685908
87.900000,-1.709142,0.033951,6.089196,-0.163939,5.000000,0.685952,0.685952
88.000000,-1.611662,0.011645,6.066709,-0.143435,5.000000,0.686318,0.686318
88.100000,-1.514407,-0.011622,6.048027,-0.114944,5.000000,0.687580,0.687580
88.200000,-1.417373,-0.035795,6.034287,-0.079239,5.000000,0.690236,0.690236
88.300000,-1.320428,-0.060325,6.026270,-0.037612,5.000000,0.691847,0.691847
88.400000,-1.223454,-0.084737,6.024253,0.007967,5.000000,0.690159,0.690159
88.500000,-1.126542,-0.109395,6.027896,0.054653,5.000000,0.686023,0.686023
88.600000,-1.029743,-0.134495,6.035631,0.099917,5.000000,0.682382,0.682382
88.700000,-0.932807,-0.159061,6.047903,0.145514,5.000000,0.678644,0.678644
88.800000,-0.835556,-0.182340,6.064736,0.191466,5.000000,0.673517,0.673517
88.900000,-0.737854,-0.203643,6.086148,0.237661,5.000000,0.666929,0.666929
89.000000,-0.639630,-0.222372,6.112149,0.283801,5.000000,0.656684,0.656684
89.100000,-0.540867,-0.237994,6.142717,0.329366,5.000000,0.641602,0.641602
89.200000,-0.441602,-0.249994,6.177791,0.373577,5.000000,0.626810,0.626810
89.300000,-0.341934,-0.257955,6.217246,0.415386,5.000000,0.598772,0.598772
89.400000,-0.242022,-0.261741,6.260880,0.453500,5.000000,0.553915,0.553915
89.500000,-0.142034,-0.261678,6.308394,0.486456,5.000000,0.518291,0.518291
