s,x,y,yaw,curvature,v_ref,width_left,width_right
21.093765,5.475043,9.623372,-2.277027,0.585881,3.055991,0.416380,1.304980
21.193727,5.412357,9.545507,-2.221054,0.534417,3.145277,0.494712,1.267917
21.293691,5.354002,9.464344,-2.166289,0.580219,3.015686,0.537231,1.241148
21.393651,5.300459,9.379934,-2.104629,0.654140,2.889526,0.568224,1.223627
21.493606,5.252551,9.292207,-2.035362,0.731920,2.766461,0.591720,1.176028
21.593561,5.210996,9.201300,-1.966269,0.605070,2.860370,0.612446,1.121414
21.693526,5.175005,9.108039,-1.915017,0.420714,2.971594,0.632410,1.083934
21.793497,5.142968,9.013340,-1.882007,0.240303,3.104345,0.651969,1.052871
21.893471,5.113402,8.917839,-1.859323,0.259409,3.245730,0.670828,1.024011
21.993442,5.086328,8.821603,-1.829423,0.338812,3.367461,0.693227,0.997154
22.093412,5.062529,8.724507,-1.791585,0.417961,3.464779,0.711236,0.974419
22.193380,5.042715,8.626523,-1.749573,0.399702,3.553232,0.725346,0.957542
22.293349,5.026828,8.527824,-1.711988,0.352388,3.638456,0.737006,0.942709
22.393320,5.014429,8.428624,-1.679067,0.306422,3.728354,0.746442,0.926353
22.493292,5.005099,8.329089,-1.649734,0.286462,3.821804,0.753748,0.914446
22.593264,4.998623,8.229327,-1.621696,0.274427,3.913326,0.758859,0.906297
22.693237,4.994887,8.129424,-1.594862,0.262391,4.001786,0.761833,0.901648
22.793209,4.993767,8.029458,-1.569468,0.244037,4.087254,0.762734,0.900267
22.893182,4.995085,7.929493,-1.546089,0.223695,4.171396,0.761648,0.901860
22.993156,4.998639,7.829583,-1.524733,0.203556,4.254799,0.758666,0.906100
23.093130,5.004226,7.729765,-1.505316,0.185321,4.337526,0.753889,0.912682
23.193104,5.011662,7.630068,-1.487671,0.167668,4.419330,0.747418,0.921344
23.293078,5.020769,7.530510,-1.471790,0.150055,4.500191,0.739352,0.931832
23.393053,5.031367,7.431098,-1.457680,0.132105,4.580140,0.729797,0.943899
23.493027,5.043278,7.331836,-1.445377,0.114021,4.659217,0.718720,0.962401
23.593002,5.056319,7.232715,-1.434881,0.095959,4.737392,0.706351,0.991457
23.692977,5.070311,7.133724,-1.426183,0.078074,4.814582,0.692877,1.021236
23.792953,5.085075,7.034845,-1.419269,0.060238,4.890669,0.673894,1.044643
23.892928,5.100434,6.936056,-1.414139,0.042404,4.965525,0.650089,1.065253
23.992903,5.116212,6.837334,-1.410792,0.024544,5.039004,0.625533,1.085965
24.092879,5.132232,6.738651,-1.409231,0.006674,5.110935,0.600942,1.103092
24.192854,5.148318,6.639978,-1.409457,-0.011197,5.181086,0.576446,1.119351
24.292829,5.164293,6.541287,-1.411466,-0.028966,5.248951,0.551824,1.135171
24.392805,5.179983,6.442551,-1.415249,-0.046697,5.314282,0.532952,1.150372
24.492780,5.195211,6.343742,-1.420803,-0.064426,5.376794,0.517094,1.164789
24.592755,5.209803,6.244837,-1.428142,-0.082462,5.436130,0.501794,1.178272
24.692730,5.223578,6.145816,-1.437294,-0.100630,5.346040,0.487257,1.190673
24.792705,5.236357,6.046661,-1.448263,-0.118801,5.230312,0.473695,1.201869
24.892680,5.247958,5.947362,-1.461026,-0.136363,5.115840,0.461319,1.211751
24.992654,5.258204,5.847914,-1.475527,-0.153731,5.002645,0.450339,1.220237
25.092628,5.266920,5.748320,-1.491765,-0.171120,4.890735,0.440957,1.227250
25.192602,5.273930,5.648592,-1.509765,-0.189161,4.780304,0.433377,1.232725
25.292576,5.279054,5.548750,-1.529596,-0.207574,4.671396,0.427809,1.236603
25.392550,5.282104,5.448823,-1.551272,-0.226050,4.563857,0.424477,1.238840
25.492523,5.282895,5.348853,-1.574804,-0.244814,4.457554,0.411207,1.232095
25.592495,5.281240,5.248894,-1.600232,-0.263898,4.352284,0.398361,1.221216
25.692468,5.276947,5.149014,-1.627575,-0.283116,4.247656,0.394375,1.208846
25.792440,5.269828,5.049296,-1.656930,-0.304923,4.144490,0.409446,1.194951
25.892411,5.259672,4.949842,-1.688576,-0.328211,4.043087,0.428245,1.179569
25.992381,5.246259,4.850775,-1.722565,-0.351761,3.943034,0.451629,1.165681
26.092351,5.229371,4.752242,-1.758929,-0.375941,3.843982,0.479833,1.150152
26.192321,5.208791,4.654414,-1.797765,-0.401084,3.745635,0.510551,1.132953
26.292289,5.184306,4.557490,-1.839144,-0.426757,3.647267,0.541427,1.114041
