s,x,y,yaw,curvature,v_ref,width_left,width_right
19.694393,-4.729034,7.616236,-2.212389,1.227737,2.090530,0.443107,0.777852
19.794300,-4.674403,7.699884,-2.084635,1.321001,2.007028,0.374087,0.835040
19.894204,-4.631142,7.789935,-1.952578,1.326376,2.002475,0.354401,0.923903
19.994106,-4.600193,7.884922,-1.818340,1.364082,1.971271,0.351499,0.932980
20.094001,-4.582468,7.983232,-1.678960,1.419310,1.927739,0.341466,0.974727
20.193897,-4.578638,8.083055,-1.540359,1.357213,1.976862,0.409151,0.983932
20.293799,-4.588371,8.182481,-1.406665,1.322418,2.005825,0.452844,0.960963
20.393703,-4.611152,8.279753,-1.274867,1.314196,2.012829,0.387594,0.964081
20.493612,-4.646347,8.373258,-1.148352,1.217834,2.099934,0.374009,0.919697
20.593531,-4.692652,8.461799,-1.030896,1.135112,2.183065,0.390809,0.903577
20.693457,-4.748707,8.544522,-0.920601,1.073541,2.250867,0.405150,0.868213
20.793388,-4.813250,8.620814,-0.818378,0.970872,2.370581,0.443560,0.804022
20.893329,-4.884890,8.690497,-0.726392,0.870497,2.484453,0.491193,0.762657
20.993276,-4.962327,8.753687,-0.643972,0.782301,2.597009,0.531522,0.711470
21.093227,-5.044513,8.810571,-0.567429,0.749130,2.708641,0.581239,0.653413
21.193180,-5.130727,8.861144,-0.494110,0.718132,2.794528,0.630623,0.609853
21.293135,-5.220350,8.905401,-0.423712,0.690079,2.854154,0.672178,0.565024
21.393091,-5.312801,8.943405,-0.357114,0.642364,2.944607,0.708037,0.519830
21.493051,-5.407502,8.975396,-0.295207,0.596538,3.034112,0.731731,0.485474
21.593012,-5.503945,9.001684,-0.237722,0.554304,3.123441,0.744000,0.450826
21.692975,-5.601700,9.022581,-0.184066,0.519086,3.212584,0.753317,0.422313
21.792940,-5.700408,9.038379,-0.133909,0.484488,3.300458,0.759706,0.399226
21.892906,-5.799767,9.049378,-0.087145,0.451268,3.387808,0.763198,0.379271
21.992873,-5.899523,9.055887,-0.043733,0.417185,3.474955,0.758815,0.365013
22.092842,-5.999464,9.058230,-0.003715,0.383486,3.562671,0.746881,0.373155
22.192811,-6.099422,9.056741,0.032974,0.350658,3.651194,0.731539,0.388633
22.292782,-6.199268,9.051748,0.066416,0.318326,3.740532,0.712775,0.400505
22.392753,-6.298905,9.043580,0.096627,0.286087,3.830713,0.704145,0.394428
22.492725,-6.398268,9.032566,0.123631,0.254189,3.921767,0.714132,0.391596
22.592698,-6.497320,9.019032,0.147420,0.221687,4.013530,0.722243,0.400924
22.692671,-6.596049,9.003306,0.167957,0.189180,4.105593,0.728668,0.420074
22.792645,-6.694463,8.985715,0.185251,0.156836,4.197740,0.719386,0.441152
22.892619,-6.792589,8.966582,0.199381,0.125838,4.289662,0.700951,0.472702
22.992593,-6.890467,8.946215,0.210411,0.094815,4.380881,0.680809,0.507253
23.092568,-6.988148,8.924921,0.218340,0.063664,4.471050,0.648561,0.541716
23.192543,-7.085694,8.903015,0.222867,0.026900,4.559759,0.600477,0.568533
23.292518,-7.183180,8.880846,0.223718,-0.009870,4.646659,0.550902,0.595112
23.392493,-7.280688,8.858774,0.220894,-0.046370,4.730012,0.517805,0.615824
23.492468,-7.378293,8.837137,0.214994,-0.071656,4.809293,0.494892,0.611235
23.592443,-7.476051,8.816199,0.206566,-0.096944,4.680532,0.472517,0.606037
23.692417,-7.574007,8.796210,0.195611,-0.122458,4.540331,0.464687,0.600011
23.792391,-7.672203,8.777439,0.181532,-0.159199,4.402081,0.461098,0.614104
23.892365,-7.770685,8.760234,0.163776,-0.196024,4.266459,0.458987,0.629403
23.992338,-7.869485,8.744962,0.142338,-0.232740,4.133816,0.430653,0.642520
24.092311,-7.968611,8.731986,0.117424,-0.265723,4.002892,0.404811,0.661818
24.192283,-8.068047,8.721649,0.089198,-0.298972,3.873299,0.381169,0.686072
24.292253,-8.167747,8.714288,0.057644,-0.332418,3.744329,0.359470,0.706924
24.392223,-8.267636,8.710261,0.022213,-0.376550,3.619438,0.341501,0.724229
24.492192,-8.367604,8.709996,-0.017675,-0.421520,3.498441,0.350364,0.720682
24.592159,-8.467493,8.713944,-0.062076,-0.466616,3.380513,0.376825,0.710193
24.692124,-8.567087,8.722542,-0.110889,-0.510267,3.263537,0.408633,0.696944
24.792087,-8.666112,8.736209,-0.164163,-0.555691,3.146273,0.416597,0.680770
24.892049,-8.764223,8.755353,-0.222019,-0.601825,3.026282,0.431711,0.665940
24.992007,-8.860998,8.780380,-0.285077,-0.660509,2.906069,0.451011,0.653589
25.091963,-8.955907,8.811740,-0.354230,-0.723399,2.783713,0.475463,0.638006
25.191914,-9.048297,8.849875,-0.429770,-0.787626,2.660516,0.511323,0.619024
25.291862,-9.137400,8.895154,-0.511592,-0.850861,2.552826,0.561868,0.596233
25.391805,-9.222327,8.947842,-0.600168,-0.922049,2.444794,0.630819,0.570214
25.491742,-9.302037,9.008123,-0.696047,-0.995814,2.344997,0.724442,0.540292
25.591673,-9.375353,9.076027,-0.799502,-1.077649,2.246170,0.775083,0.503937
25.691596,-9.440925,9.151426,-0.912179,-1.178931,2.137977,0.836461,0.458937
25.791509,-9.497164,9.234007,-1.035503,-1.287042,2.036419,0.932201,0.410985
25.891416,-9.542483,9.323044,-1.164725,-1.303990,2.021612,0.956192,0.361465
25.991319,-9.575816,9.417222,-1.297365,-1.354581,1.979015,0.949285,0.353202
26.091214,-9.596105,9.515036,-1.436462,-1.430172,1.919463,0.972161,0.342164
26.191110,-9.602507,9.614726,-1.575682,-1.358688,1.975658,0.931769,0.348687
26.291012,-9.595326,9.714370,-1.709065,-1.314899,2.012228,0.923807,0.348098
26.390917,-9.575117,9.812210,-1.839738,-1.304496,2.021175,0.933673,0.342917
26.490828,-9.542520,9.906653,-1.964716,-1.195846,2.121216,0.969618,0.395962
26.590749,-9.498880,9.996541,-2.079169,-1.096483,2.224958,0.982874,0.431577
26.690679,-9.445649,10.081113,-2.184660,-1.017910,2.317177,0.936683,0.478755
26.790615,-9.384103,10.159848,-2.282612,-0.941432,2.417470,0.912972,0.516306
26.890556,-9.315423,10.232452,-2.372995,-0.867688,2.526124,0.907587,0.547289
26.990503,-9.240703,10.298832,-2.456393,-0.802437,2.630698,0.818433,0.583112
27.090453,-9.160895,10.359004,-2.533799,-0.746123,2.730923,0.744496,0.617921
27.190407,-9.076820,10.413061,-2.605648,-0.691799,2.827347,0.688000,0.647851
27.290364,-8.989206,10.461177,-2.672278,-0.642054,2.921864,0.626542,0.673710
27.390323,-8.898685,10.503578,-2.733961,-0.591874,3.015001,0.562425,0.700319
27.490285,-8.805812,10.540551,-2.790652,-0.542525,3.108337,0.510424,0.742471
27.590249,-8.711069,10.572434,-2.842516,-0.495477,3.202617,0.473586,0.780844
27.690215,-8.614860,10.599582,-2.889900,-0.452410,3.297919,0.445394,0.816079
27.790182,-8.517520,10.622352,-2.932985,-0.409623,3.393793,0.416723,0.848690
27.890151,-8.419329,10.641118,-2.971839,-0.367853,3.490641,0.378227,0.863447
27.990121,-8.320512,10.656262,-3.006492,-0.325337,3.588511,0.345246,0.875769
28.090092,-8.221255,10.668185,-3.036891,-0.282829,3.687672,0.341500,0.886242
28.190064,-8.121698,10.677296,-3.063057,-0.240705,3.788050,0.350581,0.895010
28.290037,-8.021951,10.684004,-3.085183,-0.201923,3.889375,0.362190,0.893266
28.390011,-7.922087,10.688698,-3.103430,-0.163101,3.990894,0.361257,0.888797
28.489985,-7.822160,10.691762,-3.117798,-0.124356,4.091827,0.360259,0.882712
28.589960,-7.722202,10.693577,-3.128506,-0.089880,4.191724,0.360434,0.883549
28.689935,-7.622231,10.694493,-3.135769,-0.055413,4.289828,0.353466,0.897314
28.789910,-7.522257,10.694856,-3.139586,-0.020948,4.385743,0.347148,0.910979
28.889885,-7.422282,10.694968,-3.141197,-0.011531,4.478973,0.341532,0.921421
28.989860,-7.322307,10.694966,3.141294,-0.002355,4.568936,0.341534,0.921435
29.089835,-7.222332,10.694939,3.141517,0.006821,4.655795,0.341561,0.921426
29.189810,-7.122357,10.694957,-3.141251,0.001354,4.739735,0.341543,0.921457
29.289785,-7.022382,10.694989,-3.141398,-0.004284,4.820962,0.341511,0.921489
29.389760,-6.922407,10.694977,3.141078,-0.009922,4.899602,0.341523,0.921478
29.489735,-6.822432,10.694860,3.139583,-0.020037,4.975707,0.341641,0.921355
29.589710,-6.722458,10.694542,3.137071,-0.030214,5.000000,0.341962,0.920997
29.689685,-6.622485,10.693922,3.133542,-0.040390,5.000000,0.342589,0.920350
29.789660,-6.522515,10.692899,3.129030,-0.049855,5.000000,0.347192,0.919323
29.889634,-6.422552,10.691378,3.123573,-0.059312,5.000000,0.362768,0.909552
29.989609,-6.322599,10.689265,3.117171,-0.068768,5.000000,0.379032,0.898928
30.089584,-6.222664,10.686464,3.109808,-0.078528,5.000000,0.391563,0.887741
30.189559,-6.122753,10.682878,3.101469,-0.088302,5.000000,0.398924,0.877269
30.289533,-6.022878,10.678411,3.092152,-0.098077,5.000000,0.407239,0.866707
30.389508,-5.923052,10.672964,3.081863,-0.107765,5.000000,0.414274,0.855324
30.489483,-5.823291,10.666443,3.070604,-0.117469,5.000000,0.421118,0.845071
30.589457,-5.723613,10.658750,3.058375,-0.127181,5.000000,0.429235,0.838151
30.689431,-5.624041,10.649791,3.045172,-0.136953,5.000000,0.438747,0.830147
30.789405,-5.524601,10.639469,3.030990,-0.146763,5.000000,0.449780,0.820985
30.889380,-5.425323,10.627689,3.015826,-0.156591,5.000000,0.462464,0.810591
30.989353,-5.326242,10.614356,2.999679,-0.166443,5.000000,0.476938,0.798888
