s,x,y,yaw,curvature,v_ref,width_left,width_right
15.995530,8.863335,7.934639,1.637796,0.163063,4.230115,0.537657,0.941671
16.095503,8.855829,8.034330,1.658022,0.241566,4.148903,0.560655,0.926004
16.195474,8.845918,8.133809,1.686176,0.321649,4.084443,0.580189,0.911883
16.295444,8.832814,8.232916,1.719987,0.354736,4.026728,0.595913,0.898510
16.395415,8.816204,8.331497,1.754967,0.345046,4.096180,0.608441,0.889869
16.495385,8.796204,8.429446,1.788937,0.334510,4.072258,0.618232,0.894203
16.595355,8.772940,8.526672,1.822671,0.340342,4.006923,0.625357,0.905258
16.695325,8.746382,8.623050,1.857734,0.361091,3.943485,0.629739,0.919263
16.795295,8.716363,8.718406,1.894866,0.381736,3.882513,0.631349,0.937054
16.895263,8.682728,8.812546,1.933317,0.387462,3.825895,0.630051,0.962102
16.995233,8.645472,8.905314,1.971597,0.378333,3.755122,0.625797,0.994555
17.095201,8.604735,8.996606,2.009012,0.370152,3.674528,0.619534,1.033962
17.195171,8.560648,9.086329,2.046990,0.389620,3.589519,0.615645,1.082309
17.295139,8.513101,9.174266,2.088248,0.435744,3.510280,0.608949,1.139351
17.395106,8.461770,9.260048,2.134141,0.482337,3.438532,0.599295,1.188383
17.495071,8.406365,9.343254,2.183415,0.503376,3.364809,0.586462,1.247734
17.595035,8.346845,9.423567,2.233597,0.500508,3.378754,0.570170,1.302525
17.695000,8.283382,9.500803,2.283526,0.498338,3.387796,0.549782,1.312578
17.794965,8.216151,9.574783,2.333790,0.507198,3.356813,0.525093,1.331021
17.894928,8.145258,9.645259,2.385487,0.526981,3.288886,0.398437,1.358608
17.994892,8.070752,9.711904,2.439218,0.547908,3.219953,0.348580,1.334226
18.094854,7.992710,9.774369,2.494187,0.551736,3.208731,0.343592,1.276575
18.194817,7.911342,9.832437,2.548687,0.538545,3.251882,0.358380,1.230438
18.294780,7.826967,9.886042,2.601937,0.526714,3.291417,0.392879,1.193808
18.394744,7.739887,9.935132,2.654593,0.526672,3.291708,0.421994,1.121294
18.494708,7.650344,9.979571,2.707832,0.538368,3.252311,0.455656,1.059737
18.594671,7.558541,10.019128,2.762310,0.551464,3.208866,0.484563,1.003741
18.694633,7.464698,10.053566,2.816897,0.540553,3.241504,0.508238,0.936161
18.794596,7.369131,10.082885,2.869184,0.505443,3.347941,0.528799,0.880575
18.894562,7.272203,10.107340,2.918018,0.471477,3.453226,0.547401,0.845628
