s,x,y,yaw,curvature,v_ref,width_left,width_right
7.506522000,2.735833000,0.282877000,0.032703195,-0.122353790,4.000000000,0.388672000,1.043296000
7.606609000,2.835884000,0.285537000,0.019235219,-0.146773020,4.000000000,0.410833000,0.989810000
7.706696000,2.935962000,0.286727000,0.003392222,-0.169810252,4.000000000,0.444002000,0.933904000
7.806783000,3.036047000,0.286216000,-0.014833528,-0.194389573,4.000000000,0.483706000,0.876720000
7.906870000,3.136102000,0.283758000,-0.036134746,-0.231264806,4.000000000,0.526683000,0.818105000
8.006957000,3.236072000,0.278985000,-0.061478218,-0.275164776,3.812708269,0.593071000,0.757320000
8.107044000,3.335872000,0.271461000,-0.091137128,-0.317498119,3.549436550,0.672079000,0.694198000
8.207131000,3.435382000,0.260770000,-0.124443000,-0.348041010,3.390117772,0.760370000,0.627378000
8.307218000,3.534458000,0.246620000,-0.160506523,-0.372601521,3.276481228,0.823588000,0.570932000
8.407305000,3.632937000,0.228786000,-0.199040951,-0.397414716,3.172546700,0.879958000,0.520590000
8.507392000,3.730629000,0.207050000,-0.239885929,-0.418774372,3.090579700,0.944791000,0.465100000
8.607479000,3.827323000,0.181240000,-0.282834231,-0.439445615,3.017014712,1.019354000,0.426281000
8.707566000,3.922787000,0.151204000,-0.327691003,-0.456906554,2.958804713,1.008462000,0.385879000
8.807653000,4.016779000,0.116835000,-0.372227969,-0.433056894,3.039187660,0.991481000,0.341416000
8.907740000,4.109195000,0.078425000,-0.413267945,-0.387026006,3.214844131,0.981228000,0.386812000
9.007827000,4.200056000,0.036464000,-0.449694600,-0.340875034,3.425566466,0.976602000,0.429401000
9.107914000,4.289433000,-0.008572000,-0.481336414,-0.291409514,3.704914007,0.922113000,0.459059000
9.208001000,4.377460000,-0.056196000,-0.507913271,-0.239668489,3.919863000,0.846718000,0.490668000
9.308088000,4.464320000,-0.105918000,-0.529236366,-0.186422028,4.000000000,0.778878000,0.563961000
9.408174000,4.550239000,-0.157253000,-0.544642528,-0.121435675,4.000000000,0.717048000,0.635991000
9.508261000,4.635527000,-0.209628000,-0.553182067,-0.049206127,4.000000000,0.659956000,0.710745000
9.608348000,4.720557000,-0.262423000,-0.554540914,0.022052373,4.000000000,0.606219000,0.791490000
9.708435000,4.805703000,-0.315030000,-0.549401005,0.080656413,4.000000000,0.554329000,0.877097000
9.808522000,4.891271000,-0.366948000,-0.538766788,0.131843431,4.000000000,0.514242000,0.944055000
9.908609000,4.977516000,-0.417732000,-0.522979398,0.183629985,3.949336000,0.477901000,0.990942000
10.008696000,5.064679000,-0.466922000,-0.501714419,0.241301581,3.796796000,0.440366000,1.042988000
10.108783000,5.153003000,-0.513992000,-0.474464871,0.303215010,3.632073661,0.412225000,1.095993000
10.208870000,5.242714000,-0.558360000,-0.441020210,0.365098485,3.309977034,0.384280000,1.112661000
10.308957000,5.333984000,-0.599420000,-0.401536182,0.423896309,3.071851224,0.360266000,1.135628000
10.409044000,5.426911000,-0.636571000,-0.356170094,0.482635594,2.878858517,0.367267000,1.166508000
10.509131000,5.521522000,-0.669191000,-0.304907593,0.541725237,2.717317974,0.370132000,1.182416000
10.609218000,5.617759000,-0.696635000,-0.247490688,0.605616498,2.569988304,0.367001000,1.197195000
10.709305000,5.715478000,-0.718198000,-0.183406680,0.674950332,2.434412044,0.362132000,1.223724000
10.809392000,5.814426000,-0.733115000,-0.112357409,0.744801713,2.317446208,0.367993000,1.229024000
10.909479000,5.914206000,-0.740621000,-0.034994065,0.801110451,2.234517689,0.372132000,1.233555000
11.009566000,6.014264000,-0.740111000,0.047849559,0.854317455,2.163816140,0.360260000,1.236511000
11.109653000,6.113909000,-0.731058000,0.136174334,0.910632070,2.095841932,0.342340000,1.196645000
11.209740000,6.212312000,-0.712974000,0.227640644,0.917059126,2.088484840,0.342712000,1.171258000
11.309827000,6.308646000,-0.685946000,0.318275188,0.894056371,2.115181038,0.343726000,1.126927000
11.409914000,6.402180000,-0.650417000,0.406947580,0.877837374,2.134631738,0.341484000,1.101846000
11.510001000,6.492237000,-0.606817000,0.493352275,0.848743123,2.170910211,0.348904000,1.089492000
11.610088000,6.578272000,-0.555732000,0.576324693,0.809256980,2.223242156,0.350356000,1.093645000
11.710175000,6.659894000,-0.497852000,0.655584950,0.774567440,2.272481609,0.350973000,1.106670000
11.810262000,6.736790000,-0.433823000,0.731646952,0.745347631,2.316597364,0.350314000,1.133710000
11.910349000,6.808701000,-0.364240000,0.804933075,0.719096643,2.358502630,0.346257000,1.147422000
12.010436000,6.875423000,-0.289665000,0.875777667,0.696559078,2.396354238,0.350540000,1.163328000
12.110522000,6.936789000,-0.210622000,0.944399149,0.674677848,2.434903592,0.350574000,1.182129000
12.210609000,6.992682000,-0.127618000,1.010866392,0.653507322,2.474028890,0.358305000,1.191179000
12.310696000,7.043031000,-0.041137000,1.075359468,0.635233882,2.509361142,0.363044000,1.211857000
12.410783000,7.087784000,0.048369000,1.138297427,0.622430086,2.535039364,0.374699000,1.213520000
12.510870000,7.126878000,0.140488000,1.200173183,0.614003891,2.552374716,0.381472000,1.217829000
12.610957000,7.160241000,0.234835000,1.261317335,0.607817811,2.565330263,0.403048000,1.224625000
12.711044000,7.187806000,0.331035000,1.321888389,0.602546188,2.576527749,0.421194000,1.225634000
12.811131000,7.209523000,0.428722000,1.381982539,0.598293701,2.585668118,0.435488000,1.235708000
12.911218000,7.225355000,0.527534000,1.441764656,0.596305989,2.589974034,0.450385000,1.241875000
13.011305000,7.235265000,0.627115000,1.501465063,0.596664472,2.589195875,0.460657000,1.258503000
13.111392000,7.239214000,0.727109000,1.561328740,0.599563078,2.582929518,0.466474000,1.273720000
13.211479000,7.237159000,0.827160000,1.621584716,0.604504896,2.572350148,0.479101000,1.299898000
13.311566000,7.229058000,0.926904000,1.682425102,0.611243400,2.558131729,0.487839000,1.322055000
13.411653000,7.214874000,1.025965000,1.744072768,0.620632121,2.538708700,0.492164000,1.354181000
13.511740000,7.194568000,1.123954000,1.806751960,0.631861325,2.516049081,0.498871000,1.394858000
13.611827000,7.168110000,1.220463000,1.870419561,0.640380706,2.499256765,0.503579000,1.446885000
