s,x,y,yaw,curvature,v_ref,width_left,width_right
32.878567500,-0.842556000,3.272985000,-3.093340890,-0.009395211,2.175144000,1.010374500,0.609465000
33.028698000,-0.992517000,3.265849500,-3.094716230,-0.008926730,2.169424800,1.027324500,0.605890500
33.178828500,-1.142487000,3.258915000,-3.096051417,-0.008860297,2.144052000,1.043622000,0.590032500
33.328959000,-1.292466000,3.252180000,-3.097351670,-0.008461352,2.118355200,1.060120500,0.573972000
33.479089500,-1.442454000,3.245635500,-3.098606784,-0.008258982,2.092466400,1.070031000,0.557791500
33.629220000,-1.592449500,3.239277000,-3.099831947,-0.008062253,2.066822400,1.068100500,0.541764000
33.779350500,-1.742454000,3.233100000,-3.101021957,-0.007790777,2.040878400,1.066351500,0.525549000
33.929481000,-1.892464500,3.227098500,-3.102171636,-0.007524925,2.021805600,1.063345500,0.513628500
34.079611500,-2.042481000,3.221266500,-3.103281583,-0.007261467,2.044322400,1.058769000,0.527701500
34.229742000,-2.192505000,3.215598000,-3.104346408,-0.006923929,2.066580000,1.054359000,0.541612500
34.379871000,-2.342533500,3.210085500,-3.105376105,-0.006793419,2.086646400,1.056813000,0.554154000
34.530001500,-2.492568000,3.204726000,-3.106376027,-0.006527300,2.090894400,1.065735000,0.556809000
34.680132000,-2.642608500,3.199513500,-3.107345813,-0.006391943,2.094904800,1.074805500,0.559315500
34.830262500,-2.792653500,3.194445000,-3.108285471,-0.006125925,2.097674400,1.088010000,0.561046500
34.980393000,-2.942703000,3.189514500,-3.109165054,-0.005591687,2.091326400,1.104430500,0.557079000
35.130523500,-3.092755500,3.184710000,-3.109949772,-0.004862132,2.084774400,1.120968000,0.552984000
35.280654000,-3.242812500,3.180015000,-3.110669732,-0.004728989,2.079818400,1.130424000,0.549886500
35.430784500,-3.392874000,3.175426500,-3.111389379,-0.004857989,2.087455200,1.135116000,0.554659500
35.580915000,-3.542937000,3.170947500,-3.112138990,-0.005128079,2.094916800,1.139920500,0.559323000
35.731045500,-3.693004500,3.166584000,-3.112908721,-0.005126104,2.098627200,1.136568000,0.561642000
35.881176000,-3.843075000,3.162336000,-3.113643213,-0.004658635,2.083200000,1.127686500,0.552000000
36.031306500,-3.993147000,3.158193000,-3.114287960,-0.003930500,2.067600000,1.118916000,0.542250000
36.181437000,-4.143223500,3.154138500,-3.114827834,-0.003261580,2.052451200,1.123846500,0.532782000
36.331567500,-4.293301500,3.150157500,-3.115237465,-0.002195425,2.039186400,1.139473500,0.524491500
36.481698000,-4.443379500,3.146226000,-3.115482300,-0.001066196,2.025835200,1.155132000,0.516147000
36.631828500,-4.593459000,3.142318500,-3.115457461,0.001397085,2.019604800,1.167201000,0.512253000
36.781959000,-4.743538500,3.138379500,-3.114837821,0.006857577,2.028909600,1.175902500,0.518068500
36.932089500,-4.893613500,3.134286000,-3.113393388,0.012384830,2.038488000,1.184394000,0.524055000
37.082220000,-5.043679500,3.129913500,-3.111094316,0.018242811,2.049880800,1.186254000,0.531175500
37.232350500,-5.193733500,3.125130000,-3.107935469,0.023838647,2.063976000,1.180242000,0.539985000
37.382481000,-5.343769500,3.119809500,-3.103941482,0.029368089,2.078992800,1.173750000,0.549370500
37.532611500,-5.493781500,3.113827500,-3.099066606,0.035574020,2.077521600,1.166287500,0.548451000
37.682742000,-5.643757500,3.107044500,-3.093200451,0.042573040,2.058014400,1.157455500,0.536259000
37.832872500,-5.793688500,3.099303000,-3.086277042,0.049659281,2.040021600,1.147785000,0.525013500
37.983003000,-5.943556500,3.090444000,-3.078274494,0.056948497,2.028427200,1.141747500,0.517767000
38.133133500,-6.093343500,3.080304000,-3.069166140,0.064390849,2.022816000,1.149655500,0.514260000
38.283264000,-6.243025500,3.068716500,-3.058938899,0.071853745,2.019588000,1.156144500,0.512242500
38.433393000,-6.392574000,3.055515000,-3.047453248,0.081155157,2.041982400,1.160821500,0.526239000
38.583523500,-6.541950000,3.040492500,-3.034251136,0.094720056,2.082895200,1.157704500,0.551809500
38.733654000,-6.691096500,3.023347500,-3.018971476,0.108831560,2.127926400,1.152757500,0.579954000
38.883784500,-6.839943000,3.003768000,-3.001553781,0.123203029,2.163960000,1.145769000,0.602475000
39.033915000,-6.988401000,2.981439000,-2.981916598,0.138398669,2.199588000,1.138669500,0.624742500
39.184045500,-7.136362500,2.956030500,-2.960002189,0.153539931,2.241213600,1.129798500,0.650758500
